id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
31961,2,6.9.1996,1,1.0,83.0,0.0,Distance Learning,7.0,Alumnus (Bachelor's),Русский,6,5,Moscow,2020-07-09 01:26:34,work,"МУП ""Домодедовский Водоканал""",False,False,0
41819,1,10.9.1990,0,1.0,1960.0,2015.0,Distance Learning,1.0,Alumnus (Specialist),Русский,6,2,Lukhovitsy,2020-06-29 15:15:24,university,"ГСГУ (бывш. МГОСГИ, КГПИ)",False,False,1
75186,2,19.8.1976,1,1.0,33.0,2000.0,Distance Learning,1.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-08-04 19:18:11,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,0
52101,1,24.5.1994,1,1.0,225.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;English,0,0,Moscow,2020-01-11 05:52:53,university,НИУ МГСУ (МГСУ-МИСИ),False,False,1
88270,2,13.12.1989,0,1.0,215.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Deutsch;Лакку маз,1,2,Makhachkala,2020-04-11 11:58:27,university,ДГУ,False,False,1
49379,2,16.6.1984,1,1.0,578.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский;Українська;English,0,0,Sevastopol,2020-04-19 22:31:31,work,Страйкбол ★ Игры ★ Крым,2007,False,0
82576,1,23.11.1992,1,1.0,146.0,2014.0,Full-time,0.0,Student (Specialist),Русский;English;Italiano,0,0,Firenze,2020-01-03 20:22:20,university,КФУ (бывш. КГУ им. Ульянова-Ленина),False,False,1
83092,2,3.4.1992,0,1.0,221.0,2016.0,,4.0,Student (Bachelor's),Русский,0,0,Chelyabinsk,2020-06-01 14:33:04,university,ЧелГУ,False,False,0
24851,2,25.6.1990,0,1.0,24.0,2010.0,Full-time,4.0,Undergraduate applicant,Русский,1,0,Omsk,2020-08-27 00:43:10,university,ОмГУ им. Достоевского,False,False,0
3624,2,5.11.1990,0,1.0,252.0,2016.0,Distance Learning,7.0,Student (Specialist),Русский,0,0,Ufa,2020-12-03 09:27:06,university,УГНТУ,False,False,1
37815,1,20.2.1987,0,1.0,1772.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Syktyvkar,2020-11-02 05:10:39,work,КЫТШ клуб,2019,False,1
65432,1,12.5,1,1.0,4588.0,2010.0,Full-time,4.0,Student (Specialist),Русский,0,6,Saint Petersburg,2020-10-24 11:59:22,work,"Сажаю деревья,спасаю животных!;)) И вам советую!;)",False,False,1
27578,2,16.9.1989,0,1.0,333.0,2015.0,Full-time,2.0,Alumnus (Specialist),Русский;English,5,1,Novosibirsk,2020-04-04 22:47:35,work,Страховая Группа «СОГАЗ»,2015,False,1
7134,2,11.6,1,1.0,65.0,2005.0,Full-time,0.0,Alumnus (Master's),Русский,0,0,Novosibirsk,2020-11-10 17:45:32,university,СГУПС,False,False,0
54946,1,31.3,1,1.0,99.0,2006.0,,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-08-27 16:16:58,work,иль де ботэ,False,False,1
71221,1,12.11,1,1.0,215.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,0,2,Saint Petersburg,2020-12-24 03:03:49,work,"НОГАМ ДОРОГУ роллерклуб, роллердромы",2018,False,1
98612,2,12.4.1990,0,1.0,217.0,2012.0,Full-time,1.0,Student (Specialist),Русский,0,0,Moscow,2020-04-14 09:58:12,university,СПИЭБ,False,False,0
79121,1,,0,1.0,41.0,0.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Vladivostok,2020-04-02 17:52:13,university,ДВГТУ (бывш. ДВПИ им. В. В. Куйбышева),False,False,1
41360,1,5.11,0,1.0,22.0,2000.0,Part-time,0.0,Alumnus (Specialist),Русский,False,False,Yekaterinburg,2020-01-02 16:00:17,university,УрГЮУ (бывш. УрГЮА),False,False,1
98475,2,16.12.1981,0,1.0,115.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский,5,5,Astrakhan,2020-03-03 12:22:22,work,Юрий В. Выборнов,False,False,1
53965,2,,1,1.0,75.0,2016.0,Full-time,0.0,Alumnus (Specialist),Русский;English,0,0,Krasnodar,2020-10-29 12:47:02,university,ЦГМА УД Президента РФ,False,False,0
76300,2,14.4.1994,0,1.0,1003.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский,False,False,Moscow,2020-04-06 20:18:42,university,"МГУТУ им. К. Г. Разумовского (ПКУ) (бывш. МГТА, ВЗИПП)",False,False,0
74046,1,15.5,0,1.0,512.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,False,False,Moscow,2020-11-03 01:23:46,work,Микроблейдинг. Кератиновое выпрямление волос,2013,False,1
31246,2,14.10.1993,0,1.0,540.0,2017.0,Part-time,4.0,Student (Specialist),Русский,6,2,Saint Petersburg,2020-12-16 04:18:06,work,Домашний мастер*Мастер на все руки*Мастер на Час,2015,False,0
60397,1,4.3,0,1.0,997.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,1,2,Saint Petersburg,2020-04-01 06:27:40,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
842,2,23.1.1990,0,1.0,116.0,2012.0,Full-time,0.0,Alumnus (Master's),Русский,1,2,Moscow,2020-03-21 00:47:11,university,РГСУ,False,False,0
45623,2,14.6,1,1.0,245.0,2011.0,Full-time,1.0,Alumnus (Bachelor's),Українська;Русский;English,0,2,Izmail,2020-01-01 17:54:52,university,"НУ ОМА (бывш. ОНМА, ОВИМУ)",False,False,0
92417,2,13.2.1989,0,1.0,352.0,2013.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Kamensk-Uralsky,2020-11-13 08:19:23,university,КПИ (филиал) УрФУ (бывш. ПИ (филиал) УГТУ-УПИ),False,False,0
32357,1,23.7.1993,1,1.0,2655.0,2014.0,Full-time,7.0,Alumnus (Bachelor's),False,0,0,Kyiv,2020-07-06 04:45:43,university,КНУКиИ,False,False,1
38108,2,5.2,1,1.0,89.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Nizhnevartovsk,2020-08-11 06:36:43,university,УГАТУ,False,False,0
1640,1,11.11.1990,1,1.0,153.0,2014.0,Full-time,0.0,Alumnus (Master's),False,False,False,Odessa,2020-07-26 20:01:35,university,ОНУ (бывш. ОГУ) им. Мечникова,False,False,1
87028,1,16.2.1971,0,1.0,171.0,1992.0,Full-time,4.0,Alumnus (Specialist),Русский,6,2,Vereschagino,2020-09-12 03:36:36,university,ПГИК (бывш. ПГАИК),False,False,1
66608,2,2.9,1,1.0,101.0,2009.0,Full-time,1.0,Alumnus (Specialist),Русский,1,5,Saint Petersburg,2020-12-23 05:17:22,work,"АО ""ЦКБ ""Айсберг""",2005,False,0
92423,1,,1,1.0,214.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Русский,1,2,Yaroslavl,2020-10-16 00:12:52,university,ЯФ МФЮА,False,False,0
49341,2,6.8.1948,1,1.0,5.0,1977.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Gatchina,2020-06-20 12:18:19,university,СПбГИК (бывш. СПбГУКИ),False,False,1
46414,2,,1,1.0,34.0,2009.0,Part-time,4.0,Alumnus (Specialist),False,False,False,Yekaterinburg,2020-07-04 22:07:34,university,УрФУ им. первого Президента России Б. Н. Ельцина,False,False,0
83859,1,15.8,1,1.0,295.0,2013.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,Saratov,2020-10-20 11:13:10,work,СКВТСиС,2015,False,1
65682,1,19.3.1984,0,1.0,180.0,2012.0,Part-time,4.0,Student (Specialist),Русский,False,False,Novosibirsk,2020-02-28 01:56:06,university,НИЭПП (бывш. НКИ),False,False,1
2265,1,31.3,0,1.0,269.0,0.0,,4.0,Candidate of Sciences,Русский,0,2,Irkutsk,2020-04-21 14:09:33,,,False,False,1
33855,2,12.10.1990,0,1.0,190.0,2013.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Penza,2020-10-04 00:44:41,work,Фотограф Дмитрий Кондаков. Пенза,False,False,0
60553,2,30.4.1990,1,1.0,374.0,2017.0,Part-time,0.0,Alumnus (Specialist),Русский,6,5,Moscow,2020-10-25 09:26:03,university,АЭБ МВД РФ (бывш. АНП ФСНП РФ),False,False,0
99059,2,1.7.1995,0,1.0,60894.0,0.0,,4.0,Student (Master's),Русский;Deutsch;English;ภาษาไทย;Español,5,5,Phuket,2020-07-14 21:47:39,work,CryptoBoss,2020,False,1
48642,2,30.8.1982,0,1.0,139.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Tikhvin,2020-01-05 19:25:19,university,ЛГУ им. Пушкина,False,False,0
30308,1,,0,1.0,922.0,2014.0,Full-time,1.0,Student (Specialist),Русский;English;Français,5,1,Novosibirsk,2020-05-15 13:38:50,work,Продвижение сайтов и интернет-реклама | Ingate,2016,False,0
86417,2,12.7,0,1.0,245.0,2012.0,Full-time,7.0,Alumnus (Specialist),Русский;English,6,2,Kazan,2020-05-08 01:18:40,university,КФУ (бывш. КГУ им. Ульянова-Ленина),False,False,1
43546,1,19.12.1995,1,1.0,300.0,2016.0,Full-time,1.0,Student (Bachelor's),Українська;Русский,False,2,Kyiv,2020-06-20 23:54:39,university,НПУ им. М. Драгоманова,False,False,1
69668,1,,0,1.0,366.0,2011.0,Full-time,0.0,Student (Specialist),False,0,0,Gomel,2020-03-09 15:53:13,university,ГГУ им. Ф. Скорины,False,False,1
19928,1,10.9,1,1.0,846.0,2016.0,Full-time,1.0,Student (Bachelor's),Русский;English,0,2,Moscow,2020-03-13 16:35:42,work,Woman's Day,2017,False,1
84034,1,13.5.1985,0,1.0,0.0,2010.0,,1.0,Alumnus (Master's),English;Русский,6,0,Murmansk,2020-10-06 22:56:11,university,СПбГУВК (МФ),False,False,1
95035,1,20.6.1995,1,1.0,209.0,2010.0,,0.0,Student (Specialist),False,1,5,,2020-05-06 20:05:26,,,False,False,1
85702,2,17.6.1983,0,1.0,63.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский;English,False,False,Gulkevichi,2020-11-12 20:21:56,university,КУ МВД РФ (СФ),False,False,0
11247,1,10.2,1,1.0,1116.0,0.0,Full-time,0.0,Student (Specialist),False,0,0,Smolensk,2020-01-10 02:53:48,university,СмолГУ (бывш. СГПУ),False,False,1
80384,2,14.10,0,1.0,207.0,2021.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,0,0,Moscow,2020-03-26 22:01:23,university,МИРЭА (до 2015),2019,False,0
26275,2,16.3.1986,1,1.0,172.0,2007.0,Full-time,4.0,Alumnus (Bachelor's),Русский;Українська;Polski,6,2,Wrocław,2020-05-12 12:08:12,work,Строительство и ремонт,2008,False,0
56391,1,27.7,0,1.0,1741.0,0.0,Full-time,0.0,Student (Specialist),Русский,False,False,Moscow,2020-06-12 04:02:21,work,DozoR Orenburg | Автоквесты,False,False,1
18063,2,22.3,1,1.0,39.0,2001.0,Full-time,4.0,Student (Specialist),Русский,6,2,Moscow,2020-02-17 06:38:52,university,ОГТИ (филиал ОГУ),False,False,0
39693,2,19.6,0,1.0,245.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский,1,2,Nizhnevartovsk,2020-06-13 22:23:24,university,НВГУ (бывш. НГГУ),False,False,0
3573,1,1.11,0,1.0,19010.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Moscow,2020-11-27 21:17:19,university,ГИТИС,False,False,1
94007,1,,1,1.0,47.0,1993.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English,4,2,Calgary,2020-11-22 09:51:03,work,Air Energi,2008,False,1
55321,1,29.12,0,1.0,561.0,2019.0,Full-time,1.0,Alumnus (Specialist),False,0,0,Saint Petersburg,2020-08-09 05:43:02,work,"Детский клуб, семейное пространство «Я в Домике»",False,False,1
57953,1,,0,1.0,38.0,2007.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,Podolsk,2020-05-09 19:17:35,university,СГА (ПФ),False,False,1
47221,1,15.5,1,1.0,557.0,2004.0,,1.0,Alumnus (Specialist),Русский,False,False,Tolyatti,2020-01-31 23:48:45,university,"ТГУ (бывш. ТолПИ, филиал СГПУ)",False,False,1
25367,2,22.3.1984,0,1.0,17.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Minsk,2020-10-24 04:44:59,university,"КарТУ (бывш. КарГТУ, КарПИ)",False,False,0
72315,1,29.6,0,1.0,11740.0,2012.0,Full-time,1.0,Alumnus (Bachelor's),Русский;English,0,2,Saint Petersburg,2020-11-13 00:21:34,,,False,False,1
30207,2,,0,1.0,274.0,2013.0,Full-time,7.0,Student (Bachelor's),Русский,0,4,Volgograd,2020-09-08 06:02:37,work,Кремль,False,False,1
96758,2,22.6.1987,0,1.0,65.0,0.0,Full-time,4.0,Undergraduate applicant,False,0,0,Almaty,2020-05-24 00:27:35,university,Erciyes Üniversitesi,False,False,0
79562,1,19.4,1,1.0,278.0,2011.0,Full-time,1.0,Alumnus (Master's),Русский,6,1,Kryvyi Rih,2020-01-15 05:50:39,university,НМетАУ,False,False,1
34661,1,16.2.1987,0,1.0,835.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,0,0,,2020-03-26 08:36:24,university,СибГУТИ,2009,2016,1
86107,2,30.10.1986,0,1.0,7.0,2011.0,Distance Learning,4.0,Student (Specialist),False,False,False,Minsk,2020-12-21 02:03:24,work,налоговая инспекция,2007,False,0
33442,2,,0,1.0,82.0,2013.0,Distance Learning,4.0,Alumnus (Bachelor's),False,6,0,Petrozavodsk,2020-10-04 10:23:56,work,ОРЭС - Петрозаводск,False,False,1
69303,1,23.1.1992,1,1.0,1040.0,2010.0,Full-time,1.0,Student (Specialist),Русский,0,6,Saint Petersburg,2020-03-22 07:42:18,university,СПбГУ,False,False,1
24356,1,1.8.1988,1,1.0,654.0,2012.0,Full-time,8.0,Student (Specialist),Русский,1,1,Nizhny Novgorod,2020-07-30 09:16:27,work,ПОЛЦЕНЫ - мебельный дисконт центр,2014,False,1
79962,1,7.1.1989,1,1.0,415.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,5,6,Izhevsk,2020-09-30 23:16:13,work,КудринаМАССАЖ • Ижевск • Коррекция фигуры,2018,False,1
74365,2,6.4.1996,0,1.0,552.0,2019.0,Full-time,2.0,Alumnus (Bachelor's),Русский;Українська;English,5,2,Saint Petersburg,2020-07-24 17:00:01,university,СПбГАСУ,False,False,1
56991,2,23.7,0,1.0,69.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Rostov-on-Don,2020-03-04 05:28:13,,,False,False,1
74441,2,5.5.1991,1,1.0,881.0,2013.0,Full-time,0.0,Student (Specialist),Русский;English,6,1,Krasnodar,2020-10-24 06:44:38,work,Skillbox: образовательная платформа,False,False,1
53473,2,13.7.1983,0,1.0,141.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Sochi,2020-08-13 22:47:12,university,СГУ (бывш. СГУТиКД),False,False,0
76940,2,9.9,1,1.0,3212.0,1988.0,Full-time,0.0,Alumnus (Master's),False,False,False,Moscow,2020-06-06 17:18:19,university,ЛИ им. Горького,1980,1983,1
20690,2,17.6,0,1.0,162.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский;English,5,1,Tomsk,2020-06-29 03:23:55,university,ТПУ,False,False,1
31390,1,,1,1.0,427.0,0.0,,0.0,Alumnus (Master's),False,0,0,Volgograd,2020-06-07 20:56:20,university,ВК (бывш. ВМИИ) им. Серебрякова,False,False,1
73102,1,12.9,1,1.0,616.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Ufa,2020-11-06 02:15:10,university,ОГУ,False,False,1
80822,1,7.10.1989,1,1.0,1706.0,2014.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-06-26 21:25:09,work,"ГБОУ специальная школа ""Шанс""",2009,False,1
67419,2,19.11,1,1.0,553.0,0.0,Full-time,0.0,Candidate of Sciences,Српски;Deutsch;Español;日本語,0,0,Leipzig,2020-04-27 18:56:41,work,околоинтеллектуальные мемы,2019,False,0
86559,1,,0,1.0,104.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-10-16 03:32:20,university,МПГУ (бывш. МГПИ им. Ленина),False,False,1
52465,1,,0,1.0,697.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Kostroma,2020-10-06 06:41:45,university,КГУ,False,False,1
64437,2,13.7.1988,0,1.0,14.0,2011.0,Full-time,1.0,Student (Specialist),False,0,0,Gelendzhik,2020-03-06 15:55:43,university,КубГУ (ГФ),False,False,1
62796,1,25.12.1992,0,1.0,320.0,0.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English;Español;Français,1,2,Moscow,2020-01-03 17:08:14,university,МГОУ (бывш. МОПИ им. Н. К. Крупской),False,False,1
30908,1,7.9,0,1.0,732.0,2012.0,Full-time,7.0,Student (Bachelor's),Українська;English;Русский,False,False,Kyiv,2020-06-05 05:09:22,university,НАВД (КНУВД),False,False,1
45460,2,,0,1.0,35.0,2014.0,Full-time,0.0,Undergraduate applicant,False,False,False,Odessa,2020-09-24 09:59:56,university,ОНМУ (бывш. ОИИМФ),False,False,1
95066,2,16.3.1992,1,1.0,127.0,2014.0,Full-time,0.0,Student (Specialist),False,0,6,Moscow,2020-04-25 08:32:51,university,МГУ,False,False,0
12369,2,3.11.1990,1,1.0,233.0,2013.0,Full-time,4.0,Student (Specialist),False,0,0,Rostov-on-Don,2020-05-06 10:18:05,university,ЮФУ (бывш. РГУ),False,False,0
73356,2,24.4.1991,1,1.0,42.0,2018.0,Full-time,1.0,Undergraduate applicant,Русский;Українська;Deutsch;English,6,6,Berlin,2020-05-23 22:11:14,work,Suanda Music,2016,False,0
8690,2,18.12.1991,0,1.0,178.0,0.0,Full-time,6.0,Alumnus (Specialist),Русский;English,0,2,Kaliningrad,2020-01-06 03:58:50,university,БГАРФ (бывш. КВИМУ),2020,False,0
20718,1,14.11,1,1.0,105.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Հայերեն;Français,0,0,Sochi,2020-09-14 18:59:37,university,СГУ (бывш. СГУТиКД),2019,2021,1
93515,2,30.8.1994,0,1.0,110.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский,0,0,Tyumen,2020-03-15 02:44:57,university,ТГАМЭУП,False,False,0
5772,2,11.7.1989,0,1.0,116.0,2011.0,Full-time,0.0,Student (Master's),Русский,False,False,Saint Petersburg,2020-04-29 14:48:22,work,СДЭК - Жизнь в стиле Экспресс,2007,False,0
94553,2,6.8,1,1.0,152.0,2016.0,Full-time,4.0,Student (Specialist),Русский;English;Адыгэбзэ,6,1,Nalchik,2020-10-28 03:47:04,university,КБГУ им. Бербекова,False,False,0
98103,1,,1,1.0,183.0,0.0,Full-time,0.0,Alumnus (Specialist),False,0,2,,2020-05-06 19:59:46,university,ЮФУ (бывш. РГУ),2007,2017,1
39215,1,14.3.1990,1,1.0,743.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,Kaliningrad,2020-04-10 12:58:03,university,ЗабГУ (бывш. ЧитГУ),False,False,1
2182,2,20.5,1,1.0,80.0,2014.0,Full-time,8.0,Student (Bachelor's),Українська;English;Русский;Polski;한국어,1,6,,2020-09-26 01:07:10,university,ЛНАУ (бывш. ЛГАУ),False,False,0
14799,1,,0,1.0,831.0,2014.0,,0.0,Alumnus (Specialist),Русский,0,0,Yalta,2020-06-22 07:14:38,work,ДРИМВУД,2010,False,1
67153,1,23.2,1,1.0,465.0,2003.0,Full-time,0.0,Alumnus (Master's),Русский,False,False,Saint Petersburg,2020-08-01 17:06:54,work,ОТЕЛЬ ГАЛУНОВ,2012,False,1
59272,2,,1,1.0,46.0,2009.0,Full-time,4.0,Alumnus (Master's),Русский,0,0,Donetsk,2020-07-04 14:27:58,work,Филиал «Обогатительная фабрика «Свято-Варваринская» ПрАО «ДМЗ»,2010,False,1
38551,1,28.7.1994,0,1.0,234.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,0,,2020-03-09 03:46:39,university,НИУ ВШЭ (СПб),False,False,1
51564,2,19.6.1988,1,1.0,223.0,2012.0,,2.0,Student (Specialist),False,False,False,Dzerzhinsk,2020-09-12 18:04:18,university,ДПИ НГТУ,False,False,0
80432,2,26.10,1,1.0,1530.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,0,0,Divnogorsk,2020-02-12 20:30:07,work,"ООО ""Адская Кухня""",2005,2016,1
